kode_transaksi,nominal,tanggal_transaksi,customer_id,product_id,product_name,product_category,total_transaksi,margin,status_transaksi
2391494,105761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2391496,93063,06/09/2023,3210,PLN,PLN,PLN Pascabayar,93063,11,PAID
2391501,112120,06/09/2023,3773,PLN,PLN,PLN Pascabayar,112120,11,PAID
2391504,10725,06/09/2023,3773,PLN,PLN,PLN Pascabayar,10725,11,PAID
2391510,80451,06/09/2023,20800,PAMPLB,PDAM Palembang,PDAM,80451,11,PAID
2391521,157904,06/09/2023,18920,PLN,PLN,PLN Pascabayar,157904,11,PAID
2391522,52022,06/09/2023,3773,PLN,PLN,PLN Pascabayar,52022,11,PAID
2391532,123993,06/09/2023,3353,PLN,PLN,PLN Pascabayar,123993,11,PAID
2391539,38754,06/09/2023,3353,PLN,PLN,PLN Pascabayar,38754,11,PAID
2391543,27320,06/09/2023,3353,PLN,PLN,PLN Pascabayar,27320,11,PAID
2391548,40760,06/09/2023,20241,PLN,PLN,PLN Pascabayar,40760,11,PAID
2391562,425841,06/09/2023,3773,PLN,PLN,PLN Pascabayar,425841,11,PAID
2391570,23068,06/09/2023,3773,PLN,PLN,PLN Pascabayar,23068,11,PAID
2391574,282829,06/09/2023,3773,PLN,PLN,PLN Pascabayar,282829,11,PAID
2391579,37523,06/09/2023,6606,PLN,PLN,PLN Pascabayar,37523,11,PAID
2391580,6450,06/09/2023,3773,PLN,PLN,PLN Pascabayar,6450,11,PAID
2391582,49844,06/09/2023,3773,PLN,PLN,PLN Pascabayar,49844,11,PAID
2391590,384461,06/09/2023,3773,TELKOM,Telkom,Telkom,384461,11,PAID
2391592,45080,06/09/2023,3773,PLN,PLN,PLN Pascabayar,45080,11,PAID
2391606,20993,06/09/2023,3773,PLN,PLN,PLN Pascabayar,20993,11,PAID
2391615,94661,06/09/2023,19990,PGN,Perusahaan Gas Negara ( PGN ),PGN,94661,11,PAID
2391617,93062,06/09/2023,3773,PLN,PLN,PLN Pascabayar,93062,11,PAID
2391621,6209,06/09/2023,3773,PLN,PLN,PLN Pascabayar,6209,11,PAID
2391627,11153,06/09/2023,3773,PLN,PLN,PLN Pascabayar,11153,11,PAID
2391633,15601,06/09/2023,3773,PLN,PLN,PLN Pascabayar,15601,11,PAID
2391643,117750,06/09/2023,3773,PLN,PLN,PLN Pascabayar,117750,11,PAID
2391653,400761,06/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,400761,11,PAID
2391670,7294,06/09/2023,3773,PLN,PLN,PLN Pascabayar,7294,11,PAID
2391673,345611,06/09/2023,22040,TELKOM,Telkom,Telkom,345611,11,PAID
2391679,46804,06/09/2023,21259,PLN,PLN,PLN Pascabayar,46804,11,PAID
2391681,336819,06/09/2023,19901,PLN,PLN,PLN Pascabayar,336819,11,PAID
2391685,82711,06/09/2023,3210,PGN,Perusahaan Gas Negara ( PGN ),PGN,82711,11,PAID
2391690,423149,06/09/2023,3773,PLN,PLN,PLN Pascabayar,423149,11,PAID
2391693,351161,06/09/2023,3773,TELKOM,Telkom,Telkom,351161,11,PAID
2391694,50767,06/09/2023,21404,PLN,PLN,PLN Pascabayar,50767,11,PAID
2391695,351161,06/09/2023,3773,TELKOM,Telkom,Telkom,351161,11,PAID
2391709,10008,06/09/2023,21259,PLN,PLN,PLN Pascabayar,10008,11,PAID
2391714,287291,06/09/2023,4500,PLN,PLN,PLN Pascabayar,287291,11,PAID
2391715,32431,06/09/2023,21259,PLN,PLN,PLN Pascabayar,32431,11,PAID
2391723,20490,06/09/2023,21259,PLN,PLN,PLN Pascabayar,20490,11,PAID
2391730,68901,06/09/2023,3773,PLN,PLN,PLN Pascabayar,68901,11,PAID
2391732,5892,06/09/2023,4500,PLN,PLN,PLN Pascabayar,5892,11,PAID
2391734,31261,06/09/2023,3773,PAMPBG,PDAM Kota Probolinggo,PDAM,31261,11,PAID
2391743,8495,06/09/2023,4500,PLN,PLN,PLN Pascabayar,8495,11,PAID
2391746,54744,06/09/2023,3210,PLN,PLN,PLN Pascabayar,54744,11,PAID
2391747,140761,06/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2391750,40587,06/09/2023,19901,PLN,PLN,PLN Pascabayar,40587,11,PAID
2391771,600761,06/09/2023,2875,BPJSKS,BPJS Kesehatan,BPJS,600761,11,PAID
2391772,260579,06/09/2023,19990,PLN,PLN,PLN Pascabayar,260579,11,PAID
2391792,105761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2391794,103413,06/09/2023,3773,PLN,PLN,PLN Pascabayar,103413,11,PAID
2391795,105761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2391799,47666,06/09/2023,5451,PLN,PLN,PLN Pascabayar,47666,11,PAID
2391801,16035,06/09/2023,5451,PLN,PLN,PLN Pascabayar,16035,11,PAID
2391802,37865,06/09/2023,5451,PLN,PLN,PLN Pascabayar,37865,11,PAID
2391804,19203,06/09/2023,5451,PLN,PLN,PLN Pascabayar,19203,11,PAID
2391811,16849,06/09/2023,5451,PLN,PLN,PLN Pascabayar,16849,11,PAID
2391814,25341,06/09/2023,5451,PLN,PLN,PLN Pascabayar,25341,11,PAID
2391818,62912,06/09/2023,5451,PLN,PLN,PLN Pascabayar,62912,11,PAID
2391824,105927,06/09/2023,28580,PLN,PLN,PLN Pascabayar,105927,11,PAID
2391855,80644,06/09/2023,3773,PLN,PLN,PLN Pascabayar,80644,11,PAID
2391860,284877,06/09/2023,3773,PLN,PLN,PLN Pascabayar,284877,11,PAID
2391862,146761,06/09/2023,3773,PAMMLG,PDAM Kota Malang,PDAM,146761,11,PAID
2391871,153935,06/09/2023,19901,PLN,PLN,PLN Pascabayar,153935,11,PAID
2391875,615341,06/09/2023,2875,TELKOM,Telkom,Telkom,615341,11,PAID
2391898,250111,06/09/2023,5216,PLN,PLN,PLN Pascabayar,250111,11,PAID
2391903,70761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2391913,135862,06/09/2023,3773,PLN,PLN,PLN Pascabayar,135862,11,PAID
2391922,428471,06/09/2023,19901,PLN,PLN,PLN Pascabayar,428471,11,PAID
2391923,35761,06/09/2023,19901,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2391924,193597,06/09/2023,18920,PLN,PLN,PLN Pascabayar,193597,11,PAID
2391929,16431,06/09/2023,3773,PLN,PLN,PLN Pascabayar,16431,11,PAID
2391945,28064,06/09/2023,5402,PLN,PLN,PLN Pascabayar,28064,11,PAID
2391952,126997,06/09/2023,3773,PLN,PLN,PLN Pascabayar,126997,11,PAID
2391954,171471,06/09/2023,20890,PLN,PLN,PLN Pascabayar,171471,11,PAID
2391955,53800,06/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2391956,175827,06/09/2023,3773,PLN,PLN,PLN Pascabayar,175827,11,PAID
2391960,88682,06/09/2023,3773,PLN,PLN,PLN Pascabayar,88682,11,PAID
2391962,7344,06/09/2023,3773,PLN,PLN,PLN Pascabayar,7344,11,PAID
2391963,227803,06/09/2023,3773,PLN,PLN,PLN Pascabayar,227803,11,PAID
2391965,293441,06/09/2023,3773,TELKOM,Telkom,Telkom,293441,11,PAID
2392021,37865,06/09/2023,3773,PLN,PLN,PLN Pascabayar,37865,11,PAID
2392033,20211,06/09/2023,20387,PAMKTMG,PDAM Kab. Temanggung,PDAM,20211,11,PAID
2392046,53827,06/09/2023,2,PLN,PLN,PLN Pascabayar,53827,11,PAID
2392067,37278,06/09/2023,22537,PLN,PLN,PLN Pascabayar,37278,11,PAID
2392122,105761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2392131,328961,06/09/2023,3736,TELKOM,Telkom,Telkom,328961,11,PAID
2387421,90811,06/09/2023,3773,HALO,Telkomsel Halo,Pulsa Pascabayar,90811,11,PAID
2387591,279855,06/09/2023,20588,PLN,PLN,PLN Pascabayar,279855,11,PAID
2387708,12471,06/09/2023,3773,PLN,PLN,PLN Pascabayar,12471,11,PAID
2387778,163954,06/09/2023,3773,PLN,PLN,PLN Pascabayar,163954,11,PAID
2387784,44661,06/09/2023,3773,PAMKLT,PDAM Kab. Klaten,PDAM,44661,11,PAID
2387788,335071,06/09/2023,3773,PLN,PLN,PLN Pascabayar,335071,11,PAID
2387792,104301,06/09/2023,3773,PLN,PLN,PLN Pascabayar,104301,11,PAID
2388100,51477,06/09/2023,3773,PLN,PLN,PLN Pascabayar,51477,11,PAID
2388360,32412,06/09/2023,21259,PLN,PLN,PLN Pascabayar,32412,11,PAID
2388366,61103,06/09/2023,3773,PLN,PLN,PLN Pascabayar,61103,11,PAID
2388380,439961,06/09/2023,19463,TELKOM,Telkom,Telkom,439961,11,PAID
2388383,240161,06/09/2023,3773,TELKOM,Telkom,Telkom,240161,11,PAID
2388404,55833,06/09/2023,2,PLN,PLN,PLN Pascabayar,55833,11,PAID
2388464,19110,06/09/2023,2,PLN,PLN,PLN Pascabayar,19110,11,PAID
2388563,45020,06/09/2023,3210,PAMJAYA,PDAM PAMJAYA,PDAM,45020,11,PAID
2388830,195584,06/09/2023,19901,PLN,PLN,PLN Pascabayar,195584,11,PAID
2389047,200761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,200761,11,PAID
2389237,107609,06/09/2023,3773,PAMKIDM,PDAM Indramayu,PDAM,107609,11,PAID
2389301,5211,06/09/2023,3210,PLN,PLN,PLN Pascabayar,5211,11,PAID
2389313,21366,06/09/2023,21493,PLN,PLN,PLN Pascabayar,21366,11,PAID
2389504,16827,06/09/2023,1899,PLN,PLN,PLN Pascabayar,16827,11,PAID
2389633,122576,06/09/2023,21050,PLN,PLN,PLN Pascabayar,122576,11,PAID
2389722,50961,06/09/2023,3773,PAMKNGN,PDAM Kab. Kuningan,PDAM,50961,11,PAID
2390088,17619,06/09/2023,3773,PLN,PLN,PLN Pascabayar,17619,11,PAID
2390375,414917,06/09/2023,3773,PLN,PLN,PLN Pascabayar,414917,11,PAID
2390723,480735,06/09/2023,21259,PLN,PLN,PLN Pascabayar,480735,11,PAID
2390731,40043,06/09/2023,3773,PLN,PLN,PLN Pascabayar,40043,11,PAID
2390781,70761,06/09/2023,20800,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2390872,5706,06/09/2023,3773,PLN,PLN,PLN Pascabayar,5706,11,PAID
2391228,39141,06/09/2023,3773,PLN,PLN,PLN Pascabayar,39141,11,PAID
2391326,12075,06/09/2023,3773,PLN,PLN,PLN Pascabayar,12075,11,PAID
2391432,79211,06/09/2023,3773,TELKOM,Telkom,Telkom,79211,11,PAID
2391589,10078,06/09/2023,21259,PLN,PLN,PLN Pascabayar,10078,11,PAID
2391691,100761,06/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,100761,11,PAID
2391752,150289,06/09/2023,3773,PLN,PLN,PLN Pascabayar,150289,11,PAID
2391784,18961,06/09/2023,6345,PGN,Perusahaan Gas Negara ( PGN ),PGN,18961,11,PAID
2391846,19251,06/09/2023,3773,PAMSBY,PDAM Surabaya,PDAM,19251,11,PAID
2392014,351161,06/09/2023,3773,TELKOM,Telkom,Telkom,351161,11,PAID
2392129,49061,06/09/2023,3773,PAMKGWA,PDAM Kab. Gowa,PDAM,49061,11,PAID
2392277,52566,07/09/2023,3773,PLN,PLN,PLN Pascabayar,52566,11,PAID
2392279,113288,07/09/2023,3773,PLN,PLN,PLN Pascabayar,113288,11,PAID
2392281,9822,07/09/2023,3773,PLN,PLN,PLN Pascabayar,9822,11,PAID
2392282,17009,07/09/2023,3773,PLN,PLN,PLN Pascabayar,17009,11,PAID
2392283,102878,07/09/2023,3773,PLN,PLN,PLN Pascabayar,102878,11,PAID
2392288,53800,07/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2392290,26430,07/09/2023,3773,PLN,PLN,PLN Pascabayar,26430,11,PAID
2392291,13362,07/09/2023,3773,PLN,PLN,PLN Pascabayar,13362,11,PAID
2392292,74946,07/09/2023,3773,PLN,PLN,PLN Pascabayar,74946,11,PAID
2392293,24252,07/09/2023,3773,PLN,PLN,PLN Pascabayar,24252,11,PAID
2392294,64600,07/09/2023,3773,PLN,PLN,PLN Pascabayar,64600,11,PAID
2392295,51532,07/09/2023,3773,PLN,PLN,PLN Pascabayar,51532,11,PAID
2392296,24599,07/09/2023,3773,PLN,PLN,PLN Pascabayar,24599,11,PAID
2392297,8149,07/09/2023,3773,PLN,PLN,PLN Pascabayar,8149,11,PAID
2392308,26067,07/09/2023,3773,PLN,PLN,PLN Pascabayar,26067,11,PAID
2392309,31331,07/09/2023,3773,PLN,PLN,PLN Pascabayar,31331,11,PAID
2392311,8707,07/09/2023,3773,PLN,PLN,PLN Pascabayar,8707,11,PAID
2392312,21282,07/09/2023,3773,PLN,PLN,PLN Pascabayar,21282,11,PAID
2392314,13758,07/09/2023,3773,PLN,PLN,PLN Pascabayar,13758,11,PAID
2392315,8893,07/09/2023,3773,PLN,PLN,PLN Pascabayar,8893,11,PAID
2392316,14946,07/09/2023,3773,PLN,PLN,PLN Pascabayar,14946,11,PAID
2392317,22074,07/09/2023,3773,PLN,PLN,PLN Pascabayar,22074,11,PAID
2392318,147494,07/09/2023,3773,PLN,PLN,PLN Pascabayar,147494,11,PAID
2392319,5732,07/09/2023,3773,PLN,PLN,PLN Pascabayar,5732,11,PAID
2392337,152550,07/09/2023,3773,PLN,PLN,PLN Pascabayar,152550,11,PAID
2392348,38954,07/09/2023,4417,PLN,PLN,PLN Pascabayar,38954,11,PAID
2392357,121173,07/09/2023,4417,PLN,PLN,PLN Pascabayar,121173,11,PAID
2392361,9766,07/09/2023,3929,PLN,PLN,PLN Pascabayar,9766,11,PAID
2392362,85440,07/09/2023,4417,PLN,PLN,PLN Pascabayar,85440,11,PAID
2392366,9610,07/09/2023,4417,PLN,PLN,PLN Pascabayar,9610,11,PAID
2392367,87618,07/09/2023,4417,PLN,PLN,PLN Pascabayar,87618,11,PAID
2392369,101027,07/09/2023,4417,PLN,PLN,PLN Pascabayar,101027,11,PAID
2392374,133356,07/09/2023,4417,PLN,PLN,PLN Pascabayar,133356,11,PAID
2392375,227803,07/09/2023,4417,PLN,PLN,PLN Pascabayar,227803,11,PAID
2392377,18631,07/09/2023,4417,PLN,PLN,PLN Pascabayar,18631,11,PAID
2392379,57670,07/09/2023,4417,PLN,PLN,PLN Pascabayar,57670,11,PAID
2392380,75435,07/09/2023,4417,PLN,PLN,PLN Pascabayar,75435,11,PAID
2392382,84692,07/09/2023,4417,PLN,PLN,PLN Pascabayar,84692,11,PAID
2392384,50472,07/09/2023,3773,PLN,PLN,PLN Pascabayar,50472,11,PAID
2392386,897201,07/09/2023,4417,PLN,PLN,PLN Pascabayar,897201,11,PAID
2392423,70761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2392446,105761,07/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2392455,53211,07/09/2023,20696,PAMBTM,PDAM ATB Batam,PDAM,53211,11,PAID
2392458,68901,07/09/2023,3773,PLN,PLN,PLN Pascabayar,68901,11,PAID
2392462,32964,07/09/2023,3773,PLN,PLN,PLN Pascabayar,32964,11,PAID
2392474,35761,07/09/2023,21259,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2392475,76108,07/09/2023,3210,PLN,PLN,PLN Pascabayar,76108,11,PAID
2392479,73134,07/09/2023,3773,PLN,PLN,PLN Pascabayar,73134,11,PAID
2392481,31611,07/09/2023,3773,PLN,PLN,PLN Pascabayar,31611,11,PAID
2392482,194159,07/09/2023,21493,PLN,PLN,PLN Pascabayar,194159,11,PAID
2392495,162366,07/09/2023,3773,PLN,PLN,PLN Pascabayar,162366,11,PAID
2392496,76892,07/09/2023,3773,PLN,PLN,PLN Pascabayar,76892,11,PAID
2392614,68411,07/09/2023,3773,PAMMKSR,PDAM Makassar,PDAM,68411,11,PAID
2392617,51901,07/09/2023,3773,PAMMKSR,PDAM Makassar,PDAM,51901,11,PAID
2392618,279011,07/09/2023,3773,TELKOM,Telkom,Telkom,279011,11,PAID
2392619,91478,07/09/2023,3773,PLN,PLN,PLN Pascabayar,91478,11,PAID
2392621,328206,07/09/2023,20696,PLN,PLN,PLN Pascabayar,328206,11,PAID
2392629,262008,07/09/2023,3773,PLN,PLN,PLN Pascabayar,262008,11,PAID
2392632,53800,07/09/2023,4417,PLN,PLN,PLN Pascabayar,53800,11,PAID
2392635,12075,07/09/2023,4417,PLN,PLN,PLN Pascabayar,12075,11,PAID
2392637,22767,07/09/2023,3773,PLN,PLN,PLN Pascabayar,22767,11,PAID
2392638,17223,07/09/2023,4417,PLN,PLN,PLN Pascabayar,17223,11,PAID
2392639,101968,07/09/2023,3773,PLN,PLN,PLN Pascabayar,101968,11,PAID
2392646,65090,07/09/2023,4417,PLN,PLN,PLN Pascabayar,65090,11,PAID
2392649,89796,07/09/2023,4417,PLN,PLN,PLN Pascabayar,89796,11,PAID
2392650,6878,07/09/2023,19608,PLN,PLN,PLN Pascabayar,6878,11,PAID
2392653,107339,07/09/2023,4417,PLN,PLN,PLN Pascabayar,107339,11,PAID
2392654,90681,07/09/2023,4417,PLN,PLN,PLN Pascabayar,90681,11,PAID
2392657,60584,07/09/2023,3773,PLN,PLN,PLN Pascabayar,60584,11,PAID
2392658,83127,07/09/2023,21404,PLN,PLN,PLN Pascabayar,83127,11,PAID
2392662,80451,07/09/2023,3210,PAMPLB,PDAM Palembang,PDAM,80451,11,PAID
2392663,119300,07/09/2023,5216,PLN,PLN,PLN Pascabayar,119300,11,PAID
2392671,54701,07/09/2023,3873,PAMBTM,PDAM ATB Batam,PDAM,54701,11,PAID
2392672,200496,07/09/2023,22161,PLN,PLN,PLN Pascabayar,200496,11,PAID
2392683,11366,07/09/2023,3773,PLN,PLN,PLN Pascabayar,11366,11,PAID
2392687,70761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2392688,79247,07/09/2023,3773,PLN,PLN,PLN Pascabayar,79247,11,PAID
2392689,26800,07/09/2023,19608,PLN,PLN,PLN Pascabayar,26800,11,PAID
2392691,45141,07/09/2023,3773,PAMMKSR,PDAM Makassar,PDAM,45141,11,PAID
2392705,82897,07/09/2023,3773,PLN,PLN,PLN Pascabayar,82897,11,PAID
2392710,90681,07/09/2023,3773,PLN,PLN,PLN Pascabayar,90681,11,PAID
2392715,232264,07/09/2023,20733,PLN,PLN,PLN Pascabayar,232264,11,PAID
2392722,105761,07/09/2023,4366,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2392727,36155,07/09/2023,3773,PLN,PLN,PLN Pascabayar,36155,11,PAID
2392730,35761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2392739,49641,07/09/2023,3873,PAMBTM,PDAM ATB Batam,PDAM,49641,11,PAID
2392756,35211,07/09/2023,3324,PGN,Perusahaan Gas Negara ( PGN ),PGN,35211,11,PAID
2392761,25711,07/09/2023,3324,PGN,Perusahaan Gas Negara ( PGN ),PGN,25711,11,PAID
2392764,367811,07/09/2023,2097,TELKOM,Telkom,Telkom,367811,11,PAID
2392768,35761,07/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2392771,165724,07/09/2023,3773,PLN,PLN,PLN Pascabayar,165724,11,PAID
2392777,98998,07/09/2023,3773,PLN,PLN,PLN Pascabayar,98998,11,PAID
2392793,53800,07/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2392803,156498,07/09/2023,3741,PLN,PLN,PLN Pascabayar,156498,11,PAID
2392815,82561,07/09/2023,2558,PAMKCRB,PDAM Tirta Jati Kab. Cirebon,PDAM,82561,11,PAID
2392825,141734,07/09/2023,3773,PLN,PLN,PLN Pascabayar,141734,11,PAID
2392827,35761,07/09/2023,3353,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2392844,65040,07/09/2023,3773,PLN,PLN,PLN Pascabayar,65040,11,PAID
2392847,495897,07/09/2023,3873,PLN,PLN,PLN Pascabayar,495897,11,PAID
2392855,116261,07/09/2023,3873,PAMBTM,PDAM ATB Batam,PDAM,116261,11,PAID
2392865,136397,07/09/2023,3773,PAMKJBR,PDAM Kab. Jember,PDAM,136397,11,PAID
2392872,77613,07/09/2023,19901,PLN,PLN,PLN Pascabayar,77613,11,PAID
2392876,175761,07/09/2023,19990,BPJSKS,BPJS Kesehatan,BPJS,175761,11,PAID
2392901,10427,07/09/2023,3773,PLN,PLN,PLN Pascabayar,10427,11,PAID
2392906,39854,07/09/2023,3773,PLN,PLN,PLN Pascabayar,39854,11,PAID
2392909,7980,07/09/2023,3773,PLN,PLN,PLN Pascabayar,7980,11,PAID
2392917,48314,07/09/2023,3773,PLN,PLN,PLN Pascabayar,48314,11,PAID
2392929,154930,07/09/2023,18920,PLN,PLN,PLN Pascabayar,154930,11,PAID
2392940,356711,07/09/2023,3773,TELKOM,Telkom,Telkom,356711,11,PAID
2392955,163515,07/09/2023,1964,PLN,PLN,PLN Pascabayar,163515,11,PAID
2392958,35761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2392961,108313,07/09/2023,21937,PLN,PLN,PLN Pascabayar,108313,11,PAID
2392962,98304,07/09/2023,21259,PLN,PLN,PLN Pascabayar,98304,11,PAID
2392973,23745,07/09/2023,18957,PLN,PLN,PLN Pascabayar,23745,11,PAID
2392977,247076,07/09/2023,5451,PAMATNG,PDAM Tangerang ( Aetra ),PDAM,247076,11,PAID
2392990,205495,07/09/2023,2,PLN,PLN,PLN Pascabayar,205495,11,PAID
2392991,78761,07/09/2023,3773,PAMKBLL,PDAM Kab. Buleleng,PDAM,78761,11,PAID
2392994,300761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,300761,11,PAID
2393004,41761,07/09/2023,3741,PAMBDNG,PDAM Kota Bandung,PDAM,41761,11,PAID
2393008,132480,07/09/2023,3,PLN,PLN,PLN Pascabayar,132480,11,PAID
2393020,256146,07/09/2023,3773,PLN,PLN,PLN Pascabayar,256146,11,PAID
2393028,8309,07/09/2023,2,PLN,PLN,PLN Pascabayar,8309,11,PAID
2393039,276777,07/09/2023,21259,PLN,PLN,PLN Pascabayar,276777,11,PAID
2393043,66273,07/09/2023,5451,PAMATNG,PDAM Tangerang ( Aetra ),PDAM,66273,11,PAID
2393079,92846,07/09/2023,3773,PLN,PLN,PLN Pascabayar,92846,11,PAID
2393080,17223,07/09/2023,3773,PLN,PLN,PLN Pascabayar,17223,11,PAID
2393098,16452,07/09/2023,3773,PLN,PLN,PLN Pascabayar,16452,11,PAID
2393107,471703,07/09/2023,3773,PLN,PLN,PLN Pascabayar,471703,11,PAID
2393116,5892,07/09/2023,1453,PLN,PLN,PLN Pascabayar,5892,11,PAID
2393120,9238,07/09/2023,1453,PLN,PLN,PLN Pascabayar,9238,11,PAID
2393123,45161,07/09/2023,21184,PAMMGL,PDAM Kota Magelang,PDAM,45161,11,PAID
2393125,53655,07/09/2023,1453,PLN,PLN,PLN Pascabayar,53655,11,PAID
2393143,71061,07/09/2023,3815,PAMBTM,PDAM ATB Batam,PDAM,71061,11,PAID
2393148,57401,07/09/2023,3773,PAMMKSR,PDAM Makassar,PDAM,57401,11,PAID
2393156,70738,07/09/2023,3773,PLN,PLN,PLN Pascabayar,70738,11,PAID
2393157,61623,07/09/2023,21259,PLN,PLN,PLN Pascabayar,61623,11,PAID
2393163,155226,07/09/2023,19901,PLN,PLN,PLN Pascabayar,155226,11,PAID
2393167,58096,07/09/2023,3210,PLN,PLN,PLN Pascabayar,58096,11,PAID
2393169,18246,07/09/2023,21259,PLN,PLN,PLN Pascabayar,18246,11,PAID
2393171,42379,07/09/2023,21184,PLN,PLN,PLN Pascabayar,42379,11,PAID
2393173,39457,07/09/2023,21259,PLN,PLN,PLN Pascabayar,39457,11,PAID
2393176,53800,07/09/2023,2217,PLN,PLN,PLN Pascabayar,53800,11,PAID
2393178,21161,07/09/2023,2217,PAMSMD,PDAM Kota Samarinda,PDAM,21161,11,PAID
2393196,557684,07/09/2023,3,PLN,PLN,PLN Pascabayar,557684,11,PAID
2393211,38021,07/09/2023,18957,PLN,PLN,PLN Pascabayar,38021,11,PAID
2393217,274600,07/09/2023,5451,PAMATNG,PDAM Tangerang ( Aetra ),PDAM,274600,11,PAID
2393221,5360,07/09/2023,18957,PLN,PLN,PLN Pascabayar,5360,11,PAID
2393224,43310,07/09/2023,3210,PLN,PLN,PLN Pascabayar,43310,11,PAID
2393229,50417,07/09/2023,5451,PAMATNG,PDAM Tangerang ( Aetra ),PDAM,50417,11,PAID
2393232,365211,07/09/2023,3773,PAMKNGN,PDAM Kab. Kuningan,PDAM,365211,11,PAID
2393235,16885,07/09/2023,18957,PLN,PLN,PLN Pascabayar,16885,11,PAID
2393247,49391,07/09/2023,19990,PLN,PLN,PLN Pascabayar,49391,11,PAID
2393248,105761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2393254,479302,07/09/2023,3773,PLN,PLN,PLN Pascabayar,479302,11,PAID
2393257,231426,07/09/2023,3773,PLN,PLN,PLN Pascabayar,231426,11,PAID
2393260,51576,07/09/2023,19577,PAMKKDS,PDAM Kab. Kudus,PDAM,51576,11,PAID
2393262,52150,07/09/2023,3773,PLN,PLN,PLN Pascabayar,52150,11,PAID
2393264,5508,07/09/2023,3773,PLN,PLN,PLN Pascabayar,5508,11,PAID
2393266,105761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2393270,117750,07/09/2023,3773,PLN,PLN,PLN Pascabayar,117750,11,PAID
2393275,226315,07/09/2023,3773,PLN,PLN,PLN Pascabayar,226315,11,PAID
2393277,5706,07/09/2023,3773,PLN,PLN,PLN Pascabayar,5706,11,PAID
2393290,36231,07/09/2023,3773,PLN,PLN,PLN Pascabayar,36231,11,PAID
2393299,183700,07/09/2023,3773,PLN,PLN,PLN Pascabayar,183700,11,PAID
2393323,34977,07/09/2023,5451,PAMATNG,PDAM Tangerang ( Aetra ),PDAM,34977,11,PAID
2393324,47121,07/09/2023,28580,PLN,PLN,PLN Pascabayar,47121,11,PAID
2393326,347914,07/09/2023,3773,PLN,PLN,PLN Pascabayar,347914,11,PAID
2393328,52470,07/09/2023,18957,PLN,PLN,PLN Pascabayar,52470,11,PAID
2393332,12119,07/09/2023,3773,PAMJAYA,PDAM PAMJAYA,PDAM,12119,11,PAID
2393340,35761,07/09/2023,3795,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2393352,53800,07/09/2023,1760,PLN,PLN,PLN Pascabayar,53800,11,PAID
2393357,193827,07/09/2023,3773,PLN,PLN,PLN Pascabayar,193827,11,PAID
2393367,55289,07/09/2023,22040,PLN,PLN,PLN Pascabayar,55289,11,PAID
2393368,205422,07/09/2023,3773,PAMKSRK,PDAM Kota Surakarta,PDAM,205422,11,PAID
2393371,406661,07/09/2023,2875,TELKOM,Telkom,Telkom,406661,11,PAID
2393387,30373,07/09/2023,18957,PLN,PLN,PLN Pascabayar,30373,11,PAID
2393392,17531,07/09/2023,3773,PLN,PLN,PLN Pascabayar,17531,11,PAID
2393394,70761,07/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2393402,47235,07/09/2023,3773,PLN,PLN,PLN Pascabayar,47235,11,PAID
2393404,366112,07/09/2023,3773,PLN,PLN,PLN Pascabayar,366112,11,PAID
2393412,107339,07/09/2023,3773,PLN,PLN,PLN Pascabayar,107339,11,PAID
