id,customer_id,type,nominal,balance,description,created_at,updated_at,unique_id,tgl_transaksi,kode_transaksi,type_transaksi,kategori_transaksi
54430364,20241,-,17,504692,Pemotongan Fee Multivendor | Total Trx : 17,2023-08-30T22:00:02.000+08:00,2023-08-30T22:00:02.000+08:00,,30/08/2023,,,Payment
54430363,1517,-,1,53440,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-30T22:00:02.000+08:00,2023-08-30T22:00:02.000+08:00,,30/08/2023,,,Payment
54430362,19343,-,4,55133,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-30T22:00:02.000+08:00,2023-08-30T22:00:02.000+08:00,,30/08/2023,,,Payment
54430178,22869,-,0,480409,Order Addon,2023-08-30T21:11:59.000+08:00,2023-08-30T21:11:59.000+08:00,,30/08/2023,,,Addon
54430170,5423,-,299000,850511,Order Addon,2023-08-30T21:10:10.000+08:00,2023-08-30T21:10:10.000+08:00,,30/08/2023,,,Addon
54427182,28580,-,0,377,Order Addon,2023-08-30T14:06:48.000+08:00,2023-08-30T14:06:48.000+08:00,,30/08/2023,,,Addon
54427172,26323,-,0,192,Order Addon,2023-08-30T14:04:05.000+08:00,2023-08-30T14:04:05.000+08:00,,30/08/2023,,,Addon
54426130,23012,-,300000,917514,Order Addon,2023-08-30T10:07:55.000+08:00,2023-08-30T10:07:55.000+08:00,,30/08/2023,,,Addon
54425889,3229,-,299000,2700,Order Addon,2023-08-30T09:16:49.000+08:00,2023-08-30T09:16:49.000+08:00,,30/08/2023,,,Addon
54425770,20628,-,0,19202,Order Addon,2023-08-30T08:53:14.000+08:00,2023-08-30T08:53:14.000+08:00,,30/08/2023,,,Addon
54425074,27969,-,199000,4253,Order Addon,2023-08-30T06:31:33.000+08:00,2023-08-30T06:31:33.000+08:00,,30/08/2023,,,Addon
54424870,28511,-,0,853,Order Addon,2023-08-30T02:24:01.000+08:00,2023-08-30T02:24:01.000+08:00,,30/08/2023,,,Addon
54483489,20391,-,99000,300807,Revisi Aplikasi By Sistem,2023-09-07T23:37:56.000+08:00,2023-09-07T23:37:56.000+08:00,,07/09/2023,,,Payment
54483348,5581,-,7895,3256035,Pemotongan Fee Multivendor | Total Trx : 388,2023-09-07T22:00:59.000+08:00,2023-09-07T22:00:59.000+08:00,,07/09/2023,,,Payment
54483347,28454,-,130,67586,Pemotongan Fee Multivendor | Total Trx : 6,2023-09-07T22:00:58.000+08:00,2023-09-07T22:00:58.000+08:00,,07/09/2023,,,Payment
54483346,3353,-,4665,1636713,Pemotongan Fee Multivendor | Total Trx : 182,2023-09-07T22:00:58.000+08:00,2023-09-07T22:00:58.000+08:00,,07/09/2023,,,Payment
54483345,5496,-,170,245736,Pemotongan Fee Multivendor | Total Trx : 6,2023-09-07T22:00:58.000+08:00,2023-09-07T22:00:58.000+08:00,,07/09/2023,,,Payment
54483344,5011,-,175,961354,Pemotongan Fee Multivendor | Total Trx : 16,2023-09-07T22:00:56.000+08:00,2023-09-07T22:00:56.000+08:00,,07/09/2023,,,Payment
54483343,4014,-,1085,24035,Pemotongan Fee Multivendor | Total Trx : 76,2023-09-07T22:00:56.000+08:00,2023-09-07T22:00:56.000+08:00,,07/09/2023,,,Payment
54483342,3324,-,10040,799501,Pemotongan Fee Multivendor | Total Trx : 398,2023-09-07T22:00:55.000+08:00,2023-09-07T22:00:55.000+08:00,,07/09/2023,,,Payment
54483341,4086,-,5,304679,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:55.000+08:00,2023-09-07T22:00:55.000+08:00,,07/09/2023,,,Payment
54483340,5451,-,12905,3419908,Pemotongan Fee Multivendor | Total Trx : 551,2023-09-07T22:00:55.000+08:00,2023-09-07T22:00:55.000+08:00,,07/09/2023,,,Payment
54483339,6259,-,1535,62608,Pemotongan Fee Multivendor | Total Trx : 66,2023-09-07T22:00:52.000+08:00,2023-09-07T22:00:52.000+08:00,,07/09/2023,,,Payment
54483338,21493,-,1070,407752,Pemotongan Fee Multivendor | Total Trx : 72,2023-09-07T22:00:51.000+08:00,2023-09-07T22:00:51.000+08:00,,07/09/2023,,,Payment
54483337,5423,-,355,1016665,Pemotongan Fee Multivendor | Total Trx : 28,2023-09-07T22:00:51.000+08:00,2023-09-07T22:00:51.000+08:00,,07/09/2023,,,Payment
54483336,21471,-,355,165144,Pemotongan Fee Multivendor | Total Trx : 31,2023-09-07T22:00:50.000+08:00,2023-09-07T22:00:50.000+08:00,,07/09/2023,,,Payment
54483335,4755,-,80,135495,Pemotongan Fee Multivendor | Total Trx : 8,2023-09-07T22:00:49.000+08:00,2023-09-07T22:00:49.000+08:00,,07/09/2023,,,Payment
54483334,6568,-,820,102462,Pemotongan Fee Multivendor | Total Trx : 49,2023-09-07T22:00:49.000+08:00,2023-09-07T22:00:49.000+08:00,,07/09/2023,,,Payment
54483333,3244,-,425,1670239,Pemotongan Fee Multivendor | Total Trx : 18,2023-09-07T22:00:47.000+08:00,2023-09-07T22:00:47.000+08:00,,07/09/2023,,,Payment
54483332,21453,-,415,445081,Pemotongan Fee Multivendor | Total Trx : 21,2023-09-07T22:00:46.000+08:00,2023-09-07T22:00:46.000+08:00,,07/09/2023,,,Payment
54483331,589,-,185,14627,Pemotongan Fee Multivendor | Total Trx : 21,2023-09-07T22:00:46.000+08:00,2023-09-07T22:00:46.000+08:00,,07/09/2023,,,Payment
54483330,3240,-,215,2138,Pemotongan Fee Multivendor | Total Trx : 10,2023-09-07T22:00:46.000+08:00,2023-09-07T22:00:46.000+08:00,,07/09/2023,,,Payment
54483329,28238,-,5,3537,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:46.000+08:00,2023-09-07T22:00:46.000+08:00,,07/09/2023,,,Payment
54483328,5435,-,190,144225,Pemotongan Fee Multivendor | Total Trx : 12,2023-09-07T22:00:45.000+08:00,2023-09-07T22:00:45.000+08:00,,07/09/2023,,,Payment
54483327,4735,-,355,134718,Pemotongan Fee Multivendor | Total Trx : 28,2023-09-07T22:00:44.000+08:00,2023-09-07T22:00:44.000+08:00,,07/09/2023,,,Payment
54483326,22161,-,300,1029506,Pemotongan Fee Multivendor | Total Trx : 12,2023-09-07T22:00:43.000+08:00,2023-09-07T22:00:43.000+08:00,,07/09/2023,,,Payment
54483325,4405,-,30,64436,Pemotongan Fee Multivendor | Total Trx : 4,2023-09-07T22:00:42.000+08:00,2023-09-07T22:00:42.000+08:00,,07/09/2023,,,Payment
54483324,2680,-,270,245300,Pemotongan Fee Multivendor | Total Trx : 11,2023-09-07T22:00:42.000+08:00,2023-09-07T22:00:42.000+08:00,,07/09/2023,,,Payment
54483323,25234,-,550,1127039,Pemotongan Fee Multivendor | Total Trx : 25,2023-09-07T22:00:42.000+08:00,2023-09-07T22:00:42.000+08:00,,07/09/2023,,,Payment
54483322,21407,-,15,1236634,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:42.000+08:00,2023-09-07T22:00:42.000+08:00,,07/09/2023,,,Payment
54483321,3222,-,975,966358,Pemotongan Fee Multivendor | Total Trx : 57,2023-09-07T22:00:41.000+08:00,2023-09-07T22:00:41.000+08:00,,07/09/2023,,,Payment
54483320,25186,-,575,75668,Pemotongan Fee Multivendor | Total Trx : 19,2023-09-07T22:00:41.000+08:00,2023-09-07T22:00:41.000+08:00,,07/09/2023,,,Payment
54483319,21404,-,2120,398398,Pemotongan Fee Multivendor | Total Trx : 201,2023-09-07T22:00:41.000+08:00,2023-09-07T22:00:41.000+08:00,,07/09/2023,,,Payment
54483318,22537,-,3795,1283904,Pemotongan Fee Multivendor | Total Trx : 195,2023-09-07T22:00:41.000+08:00,2023-09-07T22:00:41.000+08:00,,07/09/2023,,,Payment
54483317,5216,-,1555,254777,Pemotongan Fee Multivendor | Total Trx : 84,2023-09-07T22:00:40.000+08:00,2023-09-07T22:00:40.000+08:00,,07/09/2023,,,Payment
54483316,1349,-,165,1863769,Pemotongan Fee Multivendor | Total Trx : 16,2023-09-07T22:00:40.000+08:00,2023-09-07T22:00:40.000+08:00,,07/09/2023,,,Payment
54483315,26844,-,200,1770531,Pemotongan Fee Multivendor | Total Trx : 7,2023-09-07T22:00:40.000+08:00,2023-09-07T22:00:40.000+08:00,,07/09/2023,,,Payment
54483314,3210,-,40455,3349267,Pemotongan Fee Multivendor | Total Trx : 1610,2023-09-07T22:00:40.000+08:00,2023-09-07T22:00:40.000+08:00,,07/09/2023,,,Payment
54483313,3873,-,13405,1443570,Pemotongan Fee Multivendor | Total Trx : 608,2023-09-07T22:00:39.000+08:00,2023-09-07T22:00:39.000+08:00,,07/09/2023,,,Payment
54483311,3178,-,275,385706,Pemotongan Fee Multivendor | Total Trx : 29,2023-09-07T22:00:39.000+08:00,2023-09-07T22:00:39.000+08:00,,07/09/2023,,,Payment
54483310,20800,-,5445,976378,Pemotongan Fee Multivendor | Total Trx : 287,2023-09-07T22:00:39.000+08:00,2023-09-07T22:00:39.000+08:00,,07/09/2023,,,Payment
54483309,5204,-,135,456457,Pemotongan Fee Multivendor | Total Trx : 10,2023-09-07T22:00:38.000+08:00,2023-09-07T22:00:38.000+08:00,,07/09/2023,,,Payment
54483308,20753,-,20,637364,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:38.000+08:00,2023-09-07T22:00:38.000+08:00,,07/09/2023,,,Payment
54483307,21378,-,420,233569,Pemotongan Fee Multivendor | Total Trx : 15,2023-09-07T22:00:37.000+08:00,2023-09-07T22:00:37.000+08:00,,07/09/2023,,,Payment
54483306,20711,-,215,221068,Pemotongan Fee Multivendor | Total Trx : 17,2023-09-07T22:00:37.000+08:00,2023-09-07T22:00:37.000+08:00,,07/09/2023,,,Payment
54483305,20696,-,5735,708022,Pemotongan Fee Multivendor | Total Trx : 222,2023-09-07T22:00:36.000+08:00,2023-09-07T22:00:36.000+08:00,,07/09/2023,,,Payment
54483304,20689,-,1215,1379721,Pemotongan Fee Multivendor | Total Trx : 61,2023-09-07T22:00:36.000+08:00,2023-09-07T22:00:36.000+08:00,,07/09/2023,,,Payment
54483303,28581,-,665,8060,Pemotongan Fee Multivendor | Total Trx : 28,2023-09-07T22:00:35.000+08:00,2023-09-07T22:00:35.000+08:00,,07/09/2023,,,Payment
54483302,28580,-,355,748693,Pemotongan Fee Multivendor | Total Trx : 17,2023-09-07T22:00:34.000+08:00,2023-09-07T22:00:34.000+08:00,,07/09/2023,,,Payment
54483301,21335,-,75,1991732,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:34.000+08:00,2023-09-07T22:00:34.000+08:00,,07/09/2023,,,Payment
54483300,2217,-,3245,1093614,Pemotongan Fee Multivendor | Total Trx : 160,2023-09-07T22:00:34.000+08:00,2023-09-07T22:00:34.000+08:00,,07/09/2023,,,Payment
54483299,26714,-,585,415378,Pemotongan Fee Multivendor | Total Trx : 53,2023-09-07T22:00:33.000+08:00,2023-09-07T22:00:33.000+08:00,,07/09/2023,,,Payment
54483298,22040,-,2395,410868,Pemotongan Fee Multivendor | Total Trx : 93,2023-09-07T22:00:33.000+08:00,2023-09-07T22:00:33.000+08:00,,07/09/2023,,,Payment
54483297,25120,-,10,62751,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:33.000+08:00,2023-09-07T22:00:33.000+08:00,,07/09/2023,,,Payment
54483296,219,-,2045,148867,Pemotongan Fee Multivendor | Total Trx : 87,2023-09-07T22:00:33.000+08:00,2023-09-07T22:00:33.000+08:00,,07/09/2023,,,Payment
54483295,21307,-,200,48698,Pemotongan Fee Multivendor | Total Trx : 40,2023-09-07T22:00:32.000+08:00,2023-09-07T22:00:32.000+08:00,,07/09/2023,,,Payment
54483294,20624,-,10,68860,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:32.000+08:00,2023-09-07T22:00:32.000+08:00,,07/09/2023,,,Payment
54483293,1227,-,10,693751,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:32.000+08:00,2023-09-07T22:00:32.000+08:00,,07/09/2023,,,Payment
54483292,3081,-,4450,273491,Pemotongan Fee Multivendor | Total Trx : 163,2023-09-07T22:00:31.000+08:00,2023-09-07T22:00:31.000+08:00,,07/09/2023,,,Payment
54483291,3062,-,2555,1611562,Pemotongan Fee Multivendor | Total Trx : 165,2023-09-07T22:00:30.000+08:00,2023-09-07T22:00:30.000+08:00,,07/09/2023,,,Payment
54483290,21279,-,1020,742855,Pemotongan Fee Multivendor | Total Trx : 38,2023-09-07T22:00:29.000+08:00,2023-09-07T22:00:29.000+08:00,,07/09/2023,,,Payment
54483289,3815,-,6825,376160,Pemotongan Fee Multivendor | Total Trx : 309,2023-09-07T22:00:29.000+08:00,2023-09-07T22:00:29.000+08:00,,07/09/2023,,,Payment
54483288,20387,-,7815,8092545,Pemotongan Fee Multivendor | Total Trx : 470,2023-09-07T22:00:28.000+08:00,2023-09-07T22:00:28.000+08:00,,07/09/2023,,,Payment
54483287,20363,-,280,94056,Pemotongan Fee Multivendor | Total Trx : 11,2023-09-07T22:00:28.000+08:00,2023-09-07T22:00:28.000+08:00,,07/09/2023,,,Payment
54483286,3736,-,6475,2834311,Pemotongan Fee Multivendor | Total Trx : 402,2023-09-07T22:00:28.000+08:00,2023-09-07T22:00:28.000+08:00,,07/09/2023,,,Payment
54483285,4927,-,3535,1046510,Pemotongan Fee Multivendor | Total Trx : 150,2023-09-07T22:00:28.000+08:00,2023-09-07T22:00:28.000+08:00,,07/09/2023,,,Payment
54483284,3002,-,535,276780,Pemotongan Fee Multivendor | Total Trx : 29,2023-09-07T22:00:27.000+08:00,2023-09-07T22:00:27.000+08:00,,07/09/2023,,,Payment
54483283,21259,-,22050,10145965,Pemotongan Fee Multivendor | Total Trx : 1106,2023-09-07T22:00:27.000+08:00,2023-09-07T22:00:27.000+08:00,,07/09/2023,,,Payment
54483282,19945,-,865,3142014,Pemotongan Fee Multivendor | Total Trx : 32,2023-09-07T22:00:27.000+08:00,2023-09-07T22:00:27.000+08:00,,07/09/2023,,,Payment
54483281,12,-,155,37058,Pemotongan Fee Multivendor | Total Trx : 6,2023-09-07T22:00:26.000+08:00,2023-09-07T22:00:26.000+08:00,,07/09/2023,,,Payment
54483280,4885,-,150,727350,Pemotongan Fee Multivendor | Total Trx : 11,2023-09-07T22:00:26.000+08:00,2023-09-07T22:00:26.000+08:00,,07/09/2023,,,Payment
54483279,19577,-,3230,1260722,Pemotongan Fee Multivendor | Total Trx : 129,2023-09-07T22:00:25.000+08:00,2023-09-07T22:00:25.000+08:00,,07/09/2023,,,Payment
54483278,21186,-,60,1248565,Pemotongan Fee Multivendor | Total Trx : 6,2023-09-07T22:00:25.000+08:00,2023-09-07T22:00:25.000+08:00,,07/09/2023,,,Payment
54483277,24316,-,90,278680,Pemotongan Fee Multivendor | Total Trx : 5,2023-09-07T22:00:24.000+08:00,2023-09-07T22:00:24.000+08:00,,07/09/2023,,,Payment
54483276,21937,-,45,186742,Pemotongan Fee Multivendor | Total Trx : 4,2023-09-07T22:00:24.000+08:00,2023-09-07T22:00:24.000+08:00,,07/09/2023,,,Payment
54483275,21184,-,725,547257,Pemotongan Fee Multivendor | Total Trx : 23,2023-09-07T22:00:24.000+08:00,2023-09-07T22:00:24.000+08:00,,07/09/2023,,,Payment
54483274,2904,-,715,774236,Pemotongan Fee Multivendor | Total Trx : 30,2023-09-07T22:00:23.000+08:00,2023-09-07T22:00:23.000+08:00,,07/09/2023,,,Payment
54483273,21137,-,90,1154141,Pemotongan Fee Multivendor | Total Trx : 8,2023-09-07T22:00:23.000+08:00,2023-09-07T22:00:23.000+08:00,,07/09/2023,,,Payment
54483272,22811,-,60,734987,Pemotongan Fee Multivendor | Total Trx : 6,2023-09-07T22:00:23.000+08:00,2023-09-07T22:00:23.000+08:00,,07/09/2023,,,Payment
54483271,3524,-,45,103075,Pemotongan Fee Multivendor | Total Trx : 3,2023-09-07T22:00:22.000+08:00,2023-09-07T22:00:22.000+08:00,,07/09/2023,,,Payment
54483270,1914,-,5,258415,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:22.000+08:00,2023-09-07T22:00:22.000+08:00,,07/09/2023,,,Payment
54483269,21107,-,30,58728,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:21.000+08:00,2023-09-07T22:00:21.000+08:00,,07/09/2023,,,Payment
54483268,21528,-,220,168922,Pemotongan Fee Multivendor | Total Trx : 17,2023-09-07T22:00:20.000+08:00,2023-09-07T22:00:20.000+08:00,,07/09/2023,,,Payment
54483267,3380,-,955,472138,Pemotongan Fee Multivendor | Total Trx : 45,2023-09-07T22:00:20.000+08:00,2023-09-07T22:00:20.000+08:00,,07/09/2023,,,Payment
54483266,21065,-,685,140815,Pemotongan Fee Multivendor | Total Trx : 35,2023-09-07T22:00:20.000+08:00,2023-09-07T22:00:20.000+08:00,,07/09/2023,,,Payment
54483265,18957,-,1065,1017006,Pemotongan Fee Multivendor | Total Trx : 90,2023-09-07T22:00:19.000+08:00,2023-09-07T22:00:19.000+08:00,,07/09/2023,,,Payment
54483264,21006,-,60,1090181,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:18.000+08:00,2023-09-07T22:00:18.000+08:00,,07/09/2023,,,Payment
54483263,4692,-,40,3235350,Pemotongan Fee Multivendor | Total Trx : 4,2023-09-07T22:00:17.000+08:00,2023-09-07T22:00:17.000+08:00,,07/09/2023,,,Payment
54483262,22281,-,35,335209,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:16.000+08:00,2023-09-07T22:00:16.000+08:00,,07/09/2023,,,Payment
54483261,19650,-,900,780443,Pemotongan Fee Multivendor | Total Trx : 94,2023-09-07T22:00:15.000+08:00,2023-09-07T22:00:15.000+08:00,,07/09/2023,,,Payment
54483260,20890,-,6840,1842175,Pemotongan Fee Multivendor | Total Trx : 518,2023-09-07T22:00:15.000+08:00,2023-09-07T22:00:15.000+08:00,,07/09/2023,,,Payment
54483259,4517,-,190,745628,Pemotongan Fee Multivendor | Total Trx : 11,2023-09-07T22:00:15.000+08:00,2023-09-07T22:00:15.000+08:00,,07/09/2023,,,Payment
54483258,19632,-,45,212,Pemotongan Fee Multivendor | Total Trx : 9,2023-09-07T22:00:15.000+08:00,2023-09-07T22:00:15.000+08:00,,07/09/2023,,,Payment
54483257,4320,-,620,52136,Pemotongan Fee Multivendor | Total Trx : 33,2023-09-07T22:00:13.000+08:00,2023-09-07T22:00:13.000+08:00,,07/09/2023,,,Payment
54483256,2097,-,265,7463794,Pemotongan Fee Multivendor | Total Trx : 16,2023-09-07T22:00:13.000+08:00,2023-09-07T22:00:13.000+08:00,,07/09/2023,,,Payment
54483255,22216,-,165,194034,Pemotongan Fee Multivendor | Total Trx : 16,2023-09-07T22:00:13.000+08:00,2023-09-07T22:00:13.000+08:00,,07/09/2023,,,Payment
54483254,19608,-,11075,1215712,Pemotongan Fee Multivendor | Total Trx : 640,2023-09-07T22:00:12.000+08:00,2023-09-07T22:00:12.000+08:00,,07/09/2023,,,Payment
54483253,19602,-,105,291559,Pemotongan Fee Multivendor | Total Trx : 21,2023-09-07T22:00:12.000+08:00,2023-09-07T22:00:12.000+08:00,,07/09/2023,,,Payment
54483252,20570,-,160,54292,Pemotongan Fee Multivendor | Total Trx : 5,2023-09-07T22:00:12.000+08:00,2023-09-07T22:00:12.000+08:00,,07/09/2023,,,Payment
54483251,19598,-,15,64339,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:11.000+08:00,2023-09-07T22:00:11.000+08:00,,07/09/2023,,,Payment
54483250,19990,-,84160,1710197,Pemotongan Fee Multivendor | Total Trx : 5713,2023-09-07T22:00:11.000+08:00,2023-09-07T22:00:11.000+08:00,,07/09/2023,,,Payment
54483249,20588,-,255,615403,Pemotongan Fee Multivendor | Total Trx : 17,2023-09-07T22:00:10.000+08:00,2023-09-07T22:00:10.000+08:00,,07/09/2023,,,Payment
54483248,1453,-,5110,14574,Pemotongan Fee Multivendor | Total Trx : 266,2023-09-07T22:00:09.000+08:00,2023-09-07T22:00:09.000+08:00,,07/09/2023,,,Payment
54483247,18988,-,5,36919,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:08.000+08:00,2023-09-07T22:00:08.000+08:00,,07/09/2023,,,Payment
54483246,1452,-,60,1,Pemotongan Fee Multivendor | Total Trx : 3,2023-09-07T22:00:08.000+08:00,2023-09-07T22:00:08.000+08:00,,07/09/2023,,,Payment
54483245,20261,-,10,184556,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:08.000+08:00,2023-09-07T22:00:08.000+08:00,,07/09/2023,,,Payment
54483244,20156,-,20,110708,Pemotongan Fee Multivendor | Total Trx : 2,2023-09-07T22:00:07.000+08:00,2023-09-07T22:00:07.000+08:00,,07/09/2023,,,Payment
54483243,19912,-,280,254010,Pemotongan Fee Multivendor | Total Trx : 18,2023-09-07T22:00:07.000+08:00,2023-09-07T22:00:07.000+08:00,,07/09/2023,,,Payment
54483242,19955,-,355,854355,Pemotongan Fee Multivendor | Total Trx : 15,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483241,21553,-,2670,40143,Pemotongan Fee Multivendor | Total Trx : 120,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483240,19818,-,250,313061,Pemotongan Fee Multivendor | Total Trx : 17,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483239,20768,-,10,1103,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483238,21555,-,10,234235,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483237,19241,-,45,21171,Pemotongan Fee Multivendor | Total Trx : 3,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483236,20030,-,485,100140,Pemotongan Fee Multivendor | Total Trx : 18,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483235,22439,-,160,684709,Pemotongan Fee Multivendor | Total Trx : 14,2023-09-07T22:00:06.000+08:00,2023-09-07T22:00:06.000+08:00,,07/09/2023,,,Payment
54483234,20148,-,65,123229,Pemotongan Fee Multivendor | Total Trx : 7,2023-09-07T22:00:05.000+08:00,2023-09-07T22:00:05.000+08:00,,07/09/2023,,,Payment
54483233,20491,-,105,393114,Pemotongan Fee Multivendor | Total Trx : 10,2023-09-07T22:00:05.000+08:00,2023-09-07T22:00:05.000+08:00,,07/09/2023,,,Payment
54483232,19766,-,315,368298,Pemotongan Fee Multivendor | Total Trx : 13,2023-09-07T22:00:04.000+08:00,2023-09-07T22:00:04.000+08:00,,07/09/2023,,,Payment
54483231,20590,-,10,10191,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:04.000+08:00,2023-09-07T22:00:04.000+08:00,,07/09/2023,,,Payment
54483230,1272,-,5,105659,Pemotongan Fee Multivendor | Total Trx : 1,2023-09-07T22:00:02.000+08:00,2023-09-07T22:00:02.000+08:00,,07/09/2023,,,Payment
54483229,20241,-,245,226001,Pemotongan Fee Multivendor | Total Trx : 21,2023-09-07T22:00:02.000+08:00,2023-09-07T22:00:02.000+08:00,,07/09/2023,,,Payment
54483228,19343,-,45,561527,Pemotongan Fee Multivendor | Total Trx : 3,2023-09-07T22:00:02.000+08:00,2023-09-07T22:00:02.000+08:00,,07/09/2023,,,Payment
54483227,1517,-,15,53347,Pemotongan Fee Multivendor | Total Trx : 3,2023-09-07T22:00:01.000+08:00,2023-09-07T22:00:01.000+08:00,,07/09/2023,,,Payment
54482888,20571,-,0,110692,Order Addon,2023-09-07T20:54:08.000+08:00,2023-09-07T20:54:08.000+08:00,,07/09/2023,,,Addon
54482706,19762,-,49000,83494,Perpanjang berlangganan tenant Manual By SPA31,2023-09-07T20:27:20.000+08:00,2023-09-07T20:27:20.000+08:00,,07/09/2023,,,By. Langganan
54482378,28999,-,286,0,Tidak Sesuai Nominal,2023-09-07T19:51:41.000+08:00,2023-09-07T19:51:41.000+08:00,,07/09/2023,,,Unknown
54481270,28915,-,199000,1973,Order Addon,2023-09-07T17:59:35.000+08:00,2023-09-07T17:59:35.000+08:00,,07/09/2023,,,Addon
54481265,28915,-,300000,200973,Order Addon,2023-09-07T17:59:04.000+08:00,2023-09-07T17:59:04.000+08:00,,07/09/2023,,,Addon
54480505,2880,-,99000,3715175,Revisi Aplikasi By Sistem,2023-09-07T16:32:55.000+08:00,2023-09-07T16:32:55.000+08:00,,07/09/2023,,,Payment
54480390,23621,-,299000,228730,Order Addon,2023-09-07T16:17:44.000+08:00,2023-09-07T16:17:44.000+08:00,,07/09/2023,,,Addon
54479732,28175,-,0,555,Order Addon,2023-09-07T14:11:40.000+08:00,2023-09-07T14:11:40.000+08:00,,07/09/2023,,,Addon
54479640,20711,-,299000,32859,Order Addon,2023-09-07T13:51:23.000+08:00,2023-09-07T13:51:23.000+08:00,,07/09/2023,,,Addon
54479494,25654,-,0,244167,Order Addon,2023-09-07T13:19:31.000+08:00,2023-09-07T13:19:31.000+08:00,,07/09/2023,,,Addon
54479487,25654,-,199000,244167,Order Addon,2023-09-07T13:18:46.000+08:00,2023-09-07T13:18:46.000+08:00,,07/09/2023,,,Addon
54479481,25654,-,199000,443167,Order Addon,2023-09-07T13:18:12.000+08:00,2023-09-07T13:18:12.000+08:00,,07/09/2023,,,Addon
54479423,19375,-,49000,6690,Perpanjang berlangganan tenant Manual By SPA17,2023-09-07T13:06:24.000+08:00,2023-09-07T13:06:24.000+08:00,,07/09/2023,,,By. Langganan
54479421,19375,-,49000,55690,Perpanjang berlangganan tenant Manual By SPA17,2023-09-07T13:06:15.000+08:00,2023-09-07T13:06:15.000+08:00,,07/09/2023,,,By. Langganan
54479049,28981,-,0,115,Order Addon,2023-09-07T11:54:29.000+08:00,2023-09-07T11:54:29.000+08:00,,07/09/2023,,,Addon
54478954,25654,-,99000,151914,Revisi Aplikasi By Sistem,2023-09-07T11:40:14.000+08:00,2023-09-07T11:40:14.000+08:00,,07/09/2023,,,Payment
54478394,25120,-,49000,62761,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:11.000+08:00,2023-09-07T10:00:11.000+08:00,,07/09/2023,,,By. Langganan
54478393,25117,-,49000,803000,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:10.000+08:00,2023-09-07T10:00:10.000+08:00,,07/09/2023,,,By. Langganan
54478392,25109,-,49000,83772,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:09.000+08:00,2023-09-07T10:00:09.000+08:00,,07/09/2023,,,By. Langganan
54478391,25102,-,49000,486668,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:08.000+08:00,2023-09-07T10:00:08.000+08:00,,07/09/2023,,,By. Langganan
54478390,25081,-,49000,31211,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:07.000+08:00,2023-09-07T10:00:07.000+08:00,,07/09/2023,,,By. Langganan
54478389,5204,-,49000,456592,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:05.000+08:00,2023-09-07T10:00:05.000+08:00,,07/09/2023,,,By. Langganan
54478388,4728,-,49000,374864,Perpanjang Berlangganan Tenant By Sistem,2023-09-07T10:00:05.000+08:00,2023-09-07T10:00:05.000+08:00,,07/09/2023,,,By. Langganan
