id,customer_id,type,nominal,balance,description,created_at,updated_at,unique_id,tgl_transaksi,kode_transaksi,type_transaksi,kategori_transaksi
54460365,3287,+,1300179,2584022,#259829 Deposit Saldo Rp 1.300.179 Melalui Bank BCA By Sistem,2023-09-04T15:48:58.000+08:00,2023-09-04T15:48:58.000+08:00,,04/09/2023,,,Deposit
54460355,24454,+,500522,500592,#259828 Deposit Saldo Rp 500.522 Melalui Bank BRI By Sistem,2023-09-04T15:46:25.000+08:00,2023-09-04T15:46:25.000+08:00,,04/09/2023,,,Deposit
54460267,20733,+,1500650,1577433,#259827 Deposit Saldo Rp 1.500.650 Melalui Bank BRI By Sistem,2023-09-04T15:31:08.000+08:00,2023-09-04T15:31:08.000+08:00,,04/09/2023,,,Deposit
54460239,1077,+,4000288,5692639,#259826 Deposit Saldo Rp 4.000.288 Melalui Bank BRI By Sistem,2023-09-04T15:26:03.000+08:00,2023-09-04T15:26:03.000+08:00,,04/09/2023,,,Deposit
54460191,28829,+,212,212,Return Unique Code dari Invoice INV#38744,2023-09-04T15:10:39.000+08:00,2023-09-04T15:10:39.000+08:00,,04/09/2023,,,Refund
54460172,22193,+,200114,246792,#259824 Deposit Saldo Rp 200.114 Melalui Bank BCA By Sistem,2023-09-04T15:04:32.000+08:00,2023-09-04T15:04:32.000+08:00,,04/09/2023,,,Deposit
54460134,18957,+,21335,288057,#2380120 Refund Trx PLN.534821738546,2023-09-04T14:58:27.000+08:00,2023-09-04T14:58:27.000+08:00,,04/09/2023,,,Refund
54460133,3773,+,255684,112676250,#2380109 Refund Trx PLN.538712263433,2023-09-04T14:58:21.000+08:00,2023-09-04T14:58:21.000+08:00,,04/09/2023,,,Refund
54460132,3210,+,49299,23294947,#2380096 Refund Trx PLN.514100133121,2023-09-04T14:58:17.000+08:00,2023-09-04T14:58:17.000+08:00,,04/09/2023,,,Refund
54460129,2037,+,98304,2030002,#2380090 Refund Trx PLN.514010283620,2023-09-04T14:57:56.000+08:00,2023-09-04T14:57:56.000+08:00,,04/09/2023,,,Refund
54460128,2037,+,125186,1931698,#2380084 Refund Trx PLN.514010251980,2023-09-04T14:57:53.000+08:00,2023-09-04T14:57:53.000+08:00,,04/09/2023,,,Refund
54460127,2037,+,316997,1806512,#2380067 Refund Trx PLN.521072047186,2023-09-04T14:57:49.000+08:00,2023-09-04T14:57:49.000+08:00,,04/09/2023,,,Refund
54460126,3741,+,132904,1857949,#2380065 Refund Trx PLN.328262003643,2023-09-04T14:57:46.000+08:00,2023-09-04T14:57:46.000+08:00,,04/09/2023,,,Refund
54460123,3210,+,140761,23245648,#2380055 Refund Trx BPJSKS.0002068636443,2023-09-04T14:57:27.000+08:00,2023-09-04T14:57:27.000+08:00,,04/09/2023,,,Refund
54460122,5011,+,188802,341046,#2380044 Refund Trx PAMMDN.0208680015,2023-09-04T14:57:24.000+08:00,2023-09-04T14:57:24.000+08:00,,04/09/2023,,,Refund
54460121,3773,+,65838,112420566,#2380007 Refund Trx PLN.516531011522,2023-09-04T14:57:20.000+08:00,2023-09-04T14:57:20.000+08:00,,04/09/2023,,,Refund
54460119,3773,+,555300,112354728,#2379926 Refund Trx PLN.546100577478,2023-09-04T14:57:16.000+08:00,2023-09-04T14:57:16.000+08:00,,04/09/2023,,,Refund
54460093,2217,+,500150,1476157,#259822 Deposit Saldo Rp 500.150 Melalui Bank Mandiri By Sistem,2023-09-04T14:50:24.000+08:00,2023-09-04T14:50:24.000+08:00,,04/09/2023,,,Deposit
54460091,5273,+,500660,507135,#259823 Deposit Saldo Rp 500.660 Melalui Bank BRI By Sistem,2023-09-04T14:50:11.000+08:00,2023-09-04T14:50:11.000+08:00,,04/09/2023,,,Deposit
54460068,3287,+,370432,1855973,#259821 Deposit Saldo Rp 370.432 Melalui Bank BRI By Sistem,2023-09-04T14:45:06.000+08:00,2023-09-04T14:45:06.000+08:00,,04/09/2023,,,Deposit
54460067,21050,+,550369,2636815,#259819 Deposit Saldo Rp 550.369 Melalui Bank BRI By Sistem,2023-09-04T14:45:05.000+08:00,2023-09-04T14:45:05.000+08:00,,04/09/2023,,,Deposit
54460066,2935,+,1300271,1531253,#259820 Deposit Saldo Rp 1.300.271 Melalui Bank BRI By Sistem,2023-09-04T14:45:05.000+08:00,2023-09-04T14:45:05.000+08:00,,04/09/2023,,,Deposit
54460035,19577,+,500486,980755,#259817 Deposit Saldo Rp 500.486 Melalui Bank BRI By Sistem,2023-09-04T14:39:56.000+08:00,2023-09-04T14:39:56.000+08:00,,04/09/2023,,,Deposit
54460034,22161,+,398839,1295014,#259816 Deposit Saldo Rp 398.839 Melalui Bank BRI By Sistem,2023-09-04T14:39:56.000+08:00,2023-09-04T14:39:56.000+08:00,,04/09/2023,,,Deposit
54459986,26338,+,522,1000,Transfer Biaya Pendaftaran Lebih Dari Kode Unik,2023-09-04T14:29:55.000+08:00,2023-09-04T14:29:55.000+08:00,,04/09/2023,,,Unknown
54459978,26338,+,478,478,Return Unique Code dari Invoice INV#38715,2023-09-04T14:28:04.000+08:00,2023-09-04T14:28:04.000+08:00,,04/09/2023,,,Refund
54459922,20241,+,300493,324555,#259815 Deposit Saldo Rp 300.493 Melalui Bank BRI By Sistem,2023-09-04T14:19:08.000+08:00,2023-09-04T14:19:08.000+08:00,,04/09/2023,,,Deposit
54459886,4284,+,100421,182102,#259814 Deposit Saldo Rp 100.421 Melalui Bank BCA By Sistem,2023-09-04T14:12:57.000+08:00,2023-09-04T14:12:57.000+08:00,,04/09/2023,,,Deposit
54459885,1964,+,700427,960170,#259813 Deposit Saldo Rp 700.427 Melalui Bank BCA By Sistem,2023-09-04T14:12:56.000+08:00,2023-09-04T14:12:56.000+08:00,,04/09/2023,,,Deposit
54459835,3419,+,5000354,5462805,#259812 Deposit Saldo Rp 5.000.354 Melalui Bank BRI By Sistem,2023-09-04T14:03:14.000+08:00,2023-09-04T14:03:14.000+08:00,,04/09/2023,,,Deposit
54459834,20215,+,5000258,5879769,#259811 Deposit Saldo Rp 5.000.258 Melalui Bank BRI By Sistem,2023-09-04T14:03:14.000+08:00,2023-09-04T14:03:14.000+08:00,,04/09/2023,,,Deposit
54459833,26275,+,5000950,5121127,#259810 Deposit Saldo Rp 5.000.950 Melalui Bank Mandiri By Sistem,2023-09-04T14:02:56.000+08:00,2023-09-04T14:02:56.000+08:00,,04/09/2023,,,Deposit
54459808,22040,+,200167,424232,#259809 Deposit Saldo Rp 200.167 Melalui Bank BRI By Sistem,2023-09-04T13:58:06.000+08:00,2023-09-04T13:58:06.000+08:00,,04/09/2023,,,Deposit
54459807,20733,+,250600,363478,#259808 Deposit Saldo Rp 250.600 Melalui Bank BRI By Sistem,2023-09-04T13:58:06.000+08:00,2023-09-04T13:58:06.000+08:00,,04/09/2023,,,Deposit
54459786,1908,+,500503,502532,#259806 Deposit Saldo Rp 500.503 Melalui Bank BRI By Sistem,2023-09-04T13:53:03.000+08:00,2023-09-04T13:53:03.000+08:00,,04/09/2023,,,Deposit
54459785,4321,+,700891,2207566,#259807 Deposit Saldo Rp 700.891 Melalui Bank BRI By Sistem,2023-09-04T13:53:01.000+08:00,2023-09-04T13:53:01.000+08:00,,04/09/2023,,,Deposit
54459739,28776,+,100527,100527,#259804 Deposit Saldo Rp 100.527 Melalui Bank Mandiri By Sistem,2023-09-04T13:45:24.000+08:00,2023-09-04T13:45:24.000+08:00,,04/09/2023,,,Deposit
54459727,21050,+,150987,2136411,#259802 Deposit Saldo Rp 150.987 Melalui Bank BRI By Sistem,2023-09-04T13:42:49.000+08:00,2023-09-04T13:42:49.000+08:00,,04/09/2023,,,Deposit
54459707,18957,+,200335,379922,#259803 Deposit Saldo Rp 200.335 Melalui Bank BCA By Sistem,2023-09-04T13:40:32.000+08:00,2023-09-04T13:40:32.000+08:00,,04/09/2023,,,Deposit
54459691,22194,+,500962,757900,#259800 Deposit Saldo Rp 500.962 Melalui Bank BRI By Sistem,2023-09-04T13:37:41.000+08:00,2023-09-04T13:37:41.000+08:00,,04/09/2023,,,Deposit
54459686,120,+,110911,230837,#259801 Deposit Saldo Rp 110.911 Melalui Bank BCA By Sistem,2023-09-04T13:36:58.000+08:00,2023-09-04T13:36:58.000+08:00,,04/09/2023,,,Deposit
54459668,19990,+,1000705,1234186,#259799 Deposit Saldo Rp 1.000.705 Melalui Bank BRI By Sistem,2023-09-04T13:32:23.000+08:00,2023-09-04T13:32:23.000+08:00,,04/09/2023,,,Deposit
54459600,4500,+,150416,428999,#259798 Deposit Saldo Rp 150.416 Melalui Bank BCA By Sistem,2023-09-04T13:19:04.000+08:00,2023-09-04T13:19:04.000+08:00,,04/09/2023,,,Deposit
54459599,5006,+,500213,736703,#259797 Deposit Saldo Rp 500.213 Melalui Bank BCA By Sistem,2023-09-04T13:19:04.000+08:00,2023-09-04T13:19:04.000+08:00,,04/09/2023,,,Deposit
54459582,2060,+,1000393,1014776,#259796 Deposit Saldo Rp 1.000.393 Melalui Bank BRI By Sistem,2023-09-04T13:17:01.000+08:00,2023-09-04T13:17:01.000+08:00,,04/09/2023,,,Deposit
54459539,19577,+,650625,1005419,#259795 Deposit Saldo Rp 650.625 Melalui Bank BRI By Sistem,2023-09-04T13:06:50.000+08:00,2023-09-04T13:06:50.000+08:00,,04/09/2023,,,Deposit
54459533,5595,+,800940,838595,#259794 Deposit Saldo Rp 800.940 Melalui Bank Mandiri By Sistem,2023-09-04T13:04:43.000+08:00,2023-09-04T13:04:43.000+08:00,,04/09/2023,,,Deposit
54459488,1348,+,175226,270598,#259793 Deposit Saldo Rp 175.226 Melalui Bank BNI By Sistem,2023-09-04T12:55:23.000+08:00,2023-09-04T12:55:23.000+08:00,,04/09/2023,,,Deposit
54459443,26844,+,430977,1603914,#259792 Deposit Saldo Rp 430.977 Melalui Bank Mandiri By Sistem,2023-09-04T12:48:39.000+08:00,2023-09-04T12:48:39.000+08:00,,04/09/2023,,,Deposit
54459430,19766,+,300860,391259,#259791 Deposit Saldo Rp 300.860 Melalui Bank BRI By Sistem,2023-09-04T12:46:18.000+08:00,2023-09-04T12:46:18.000+08:00,,04/09/2023,,,Deposit
54459409,4417,+,1400596,3093047,#259790 Deposit Saldo Rp 1.400.596 Melalui Bank BCA By Sistem,2023-09-04T12:42:22.000+08:00,2023-09-04T12:42:22.000+08:00,,04/09/2023,,,Deposit
54459343,18957,+,500331,561917,#259789 Deposit Saldo Rp 500.331 Melalui Bank BRI By Sistem,2023-09-04T12:30:57.000+08:00,2023-09-04T12:30:57.000+08:00,,04/09/2023,,,Deposit
54459307,28411,+,221,221,Return Unique Code dari Invoice INV#38740,2023-09-04T12:24:22.000+08:00,2023-09-04T12:24:22.000+08:00,,04/09/2023,,,Refund
54459248,20156,+,100460,110808,#259788 Deposit Saldo Rp 100.460 Melalui Bank BCA By Sistem,2023-09-04T12:17:10.000+08:00,2023-09-04T12:17:10.000+08:00,,04/09/2023,,,Deposit
54459247,2037,+,2500222,2708693,#259787 Deposit Saldo Rp 2.500.222 Melalui Bank BCA By Sistem,2023-09-04T12:17:09.000+08:00,2023-09-04T12:17:09.000+08:00,,04/09/2023,,,Deposit
54459230,5451,+,1000775,3703387,#259786 Deposit Saldo Rp 1.000.775 Melalui Bank BRI By Sistem,2023-09-04T12:10:32.000+08:00,2023-09-04T12:10:32.000+08:00,,04/09/2023,,,Deposit
54459150,20588,+,500366,798711,#259785 Deposit Saldo Rp 500.366 Melalui Bank BCA By Sistem,2023-09-04T11:55:31.000+08:00,2023-09-04T11:55:31.000+08:00,,04/09/2023,,,Deposit
54459115,21462,+,250369,302866,#259784 Deposit Saldo Rp 250.369 Melalui Bank BRI By Sistem,2023-09-04T11:50:09.000+08:00,2023-09-04T11:50:09.000+08:00,,04/09/2023,,,Deposit
54459108,2,+,18000360,50376637,#259783 Deposit Saldo Rp 18.000.360 Melalui Bank BNI By Sistem,2023-09-04T11:49:04.000+08:00,2023-09-04T11:49:04.000+08:00,,04/09/2023,,,Deposit
54459034,328,+,5000486,6101087,#259782 Deposit Saldo Rp 5.000.486 Melalui Bank Mandiri By Sistem,2023-09-04T11:38:47.000+08:00,2023-09-04T11:38:47.000+08:00,,04/09/2023,,,Deposit
54459018,19818,+,500353,609477,#259780 Deposit Saldo Rp 500.353 Melalui Bank BRI By Sistem,2023-09-04T11:34:58.000+08:00,2023-09-04T11:34:58.000+08:00,,04/09/2023,,,Deposit
54459015,744,+,500773,1183558,#259779 Deposit Saldo Rp 500.773 Melalui Bank BRI By Sistem,2023-09-04T11:34:57.000+08:00,2023-09-04T11:34:57.000+08:00,,04/09/2023,,,Deposit
54459005,5171,+,100521,222215,#259781 Deposit Saldo Rp 100.521 Melalui Bank BCA By Sistem,2023-09-04T11:33:57.000+08:00,2023-09-04T11:33:57.000+08:00,,04/09/2023,,,Deposit
54458893,3873,+,2500129,2657380,#259778 Deposit Saldo Rp 2.500.129 Melalui Bank BNI By Sistem,2023-09-04T11:13:05.000+08:00,2023-09-04T11:13:05.000+08:00,,04/09/2023,,,Deposit
54458881,23012,+,1000174,2798913,#259777 Deposit Saldo Rp 1.000.174 Melalui Bank BRI By Sistem,2023-09-04T11:09:33.000+08:00,2023-09-04T11:09:33.000+08:00,,04/09/2023,,,Deposit
54458850,22439,+,290704,541192,#259776 Deposit Saldo Rp 290.704 Melalui Bank Mandiri By Sistem,2023-09-04T11:06:06.000+08:00,2023-09-04T11:06:06.000+08:00,,04/09/2023,,,Deposit
54458840,21493,+,250186,479431,#259775 Deposit Saldo Rp 250.186 Melalui Bank BRI By Sistem,2023-09-04T11:04:27.000+08:00,2023-09-04T11:04:27.000+08:00,,04/09/2023,,,Deposit
54458839,22605,+,349,349,Return Unique Code dari Invoice INV#38729,2023-09-04T11:04:26.000+08:00,2023-09-04T11:04:26.000+08:00,,04/09/2023,,,Refund
54458790,19608,+,1000607,1248363,#259774 Deposit Saldo Rp 1.000.607 Melalui Bank BCA By Sistem,2023-09-04T10:54:17.000+08:00,2023-09-04T10:54:17.000+08:00,,04/09/2023,,,Deposit
54458788,20068,+,597489,597936,#259771 Deposit Saldo Rp 597.489 Melalui Bank BRI By Sistem,2023-09-04T10:54:13.000+08:00,2023-09-04T10:54:13.000+08:00,,04/09/2023,,,Deposit
54458787,22679,+,984,984,Return Unique Code dari Invoice INV#38737,2023-09-04T10:54:12.000+08:00,2023-09-04T10:54:12.000+08:00,,04/09/2023,,,Refund
54458766,4500,+,250490,278583,#259773 Deposit Saldo Rp 250.490 Melalui Bank BCA By Sistem,2023-09-04T10:50:43.000+08:00,2023-09-04T10:50:43.000+08:00,,04/09/2023,,,Deposit
54458754,28820,+,956,956,Return Unique Code dari Invoice INV#38736,2023-09-04T10:49:08.000+08:00,2023-09-04T10:49:08.000+08:00,,04/09/2023,,,Refund
54458745,22748,+,837,837,Return Unique Code dari Invoice INV#38734,2023-09-04T10:47:40.000+08:00,2023-09-04T10:47:40.000+08:00,,04/09/2023,,,Refund
54458739,2037,+,1000404,1419208,#259772 Deposit Saldo Rp 1.000.404 Melalui Bank BCA By Sistem,2023-09-04T10:47:04.000+08:00,2023-09-04T10:47:04.000+08:00,,04/09/2023,,,Deposit
54458685,20103,+,400224,410715,#259770 Deposit Saldo Rp 400.224 Melalui Bank BRI By Sistem,2023-09-04T10:38:59.000+08:00,2023-09-04T10:38:59.000+08:00,,04/09/2023,,,Deposit
54458675,3287,+,2250692,3102595,#259733 Deposit Saldo Rp 2.250.692 Melalui Bank BNI By Sistem,2023-09-04T10:37:15.000+08:00,2023-09-04T10:37:15.000+08:00,,04/09/2023,,,Deposit
54458657,19577,+,1000379,1312475,#259768 Deposit Saldo Rp 1.000.379 Melalui Bank BRI By Sistem,2023-09-04T10:33:52.000+08:00,2023-09-04T10:33:52.000+08:00,,04/09/2023,,,Deposit
54458623,4983,+,900398,933584,#259767 Deposit Saldo Rp 900.398 Melalui Bank BCA By Sistem,2023-09-04T10:29:08.000+08:00,2023-09-04T10:29:08.000+08:00,,04/09/2023,,,Deposit
54458580,3244,+,2277805,2318674,#259766 Deposit Saldo Rp 2.277.805 Melalui Bank BRI By Sistem,2023-09-04T10:23:46.000+08:00,2023-09-04T10:23:46.000+08:00,,04/09/2023,,,Deposit
54458579,22869,+,500166,902128,#259765 Deposit Saldo Rp 500.166 Melalui Bank BRI By Sistem,2023-09-04T10:23:41.000+08:00,2023-09-04T10:23:41.000+08:00,,04/09/2023,,,Deposit
54458567,22647,+,246,246,Return Unique Code dari Invoice INV#38730,2023-09-04T10:22:58.000+08:00,2023-09-04T10:22:58.000+08:00,,04/09/2023,,,Refund
54458561,3353,+,1000544,1691549,#259764 Deposit Saldo Rp 1.000.544 Melalui Bank BCA By Sistem,2023-09-04T10:22:02.000+08:00,2023-09-04T10:22:02.000+08:00,,04/09/2023,,,Deposit
54458549,4692,+,100307,3558566,#259762 Deposit Saldo Rp 100.307 Melalui Bank Mandiri By Sistem,2023-09-04T10:20:04.000+08:00,2023-09-04T10:20:04.000+08:00,,04/09/2023,,,Deposit
54458534,22604,+,315,315,Return Unique Code dari Invoice INV#38731,2023-09-04T10:17:34.000+08:00,2023-09-04T10:17:34.000+08:00,,04/09/2023,,,Refund
54458514,3815,+,2000289,2007396,#259761 Deposit Saldo Rp 2.000.289 Melalui Bank BCA By Sistem,2023-09-04T10:14:52.000+08:00,2023-09-04T10:14:52.000+08:00,,04/09/2023,,,Deposit
54458488,28175,+,555,555,Return Unique Code dari Invoice INV#38728,2023-09-04T10:11:13.000+08:00,2023-09-04T10:11:13.000+08:00,,04/09/2023,,,Refund
54458403,22053,+,1000153,2058855,#259760 Deposit Saldo Rp 1.000.153 Melalui Bank BRI By Sistem,2023-09-04T09:59:46.000+08:00,2023-09-04T09:59:46.000+08:00,,04/09/2023,,,Deposit
54458397,26275,+,2000181,2014572,#259758 Deposit Saldo Rp 2.000.181 Melalui Bank Mandiri By Sistem,2023-09-04T09:58:48.000+08:00,2023-09-04T09:58:48.000+08:00,,04/09/2023,,,Deposit
54458376,24176,+,828,1656,Transfer Tidak Sesuai Invoice,2023-09-04T09:56:32.000+08:00,2023-09-04T09:56:32.000+08:00,,04/09/2023,,,Unknown
54458367,24176,+,828,828,Return Unique Code dari Invoice INV#38710,2023-09-04T09:55:26.000+08:00,2023-09-04T09:55:26.000+08:00,,04/09/2023,,,Refund
54458324,25234,+,500751,935701,#259756 Deposit Saldo Rp 500.751 Melalui Bank Mandiri By Sistem,2023-09-04T09:48:32.000+08:00,2023-09-04T09:48:32.000+08:00,,04/09/2023,,,Deposit
54458306,21326,+,1000856,1831234,#259757 Deposit Saldo Rp 1.000.856 Melalui Bank BNI By Sistem,2023-09-04T09:46:15.000+08:00,2023-09-04T09:46:15.000+08:00,,04/09/2023,,,Deposit
54458265,3,+,3350522,4314290,#259755 Deposit Saldo Rp 3.350.522 Melalui Bank BRI By Sistem,2023-09-04T09:39:33.000+08:00,2023-09-04T09:39:33.000+08:00,,04/09/2023,,,Deposit
54458175,4500,+,250515,367144,#259753 Deposit Saldo Rp 250.515 Melalui Bank BCA By Sistem,2023-09-04T09:28:18.000+08:00,2023-09-04T09:28:18.000+08:00,,04/09/2023,,,Deposit
54458165,2558,+,1000727,2247753,#259752 Deposit Saldo Rp 1.000.727 Melalui Bank Mandiri By Sistem,2023-09-04T09:25:50.000+08:00,2023-09-04T09:25:50.000+08:00,,04/09/2023,,,Deposit
54458164,20689,+,1000750,1840284,#259750 Deposit Saldo Rp 1.000.750 Melalui Bank BNI By Sistem,2023-09-04T09:25:50.000+08:00,2023-09-04T09:25:50.000+08:00,,04/09/2023,,,Deposit
54458145,22439,+,250713,276833,#259751 Deposit Saldo Rp 250.713 Melalui Bank Mandiri By Sistem,2023-09-04T09:23:19.000+08:00,2023-09-04T09:23:19.000+08:00,,04/09/2023,,,Deposit
54458081,4500,+,250691,410731,#259749 Deposit Saldo Rp 250.691 Melalui Bank BCA By Sistem,2023-09-04T09:14:06.000+08:00,2023-09-04T09:14:06.000+08:00,,04/09/2023,,,Deposit
54458055,4369,+,300597,312953,#259748 Deposit Saldo Rp 300.597 Melalui Bank BCA By Sistem,2023-09-04T09:10:31.000+08:00,2023-09-04T09:10:31.000+08:00,,04/09/2023,,,Deposit
54458041,21259,+,10000171,12740553,#259746 Deposit Saldo Rp 10.000.171 Melalui Bank BRI By Sistem,2023-09-04T09:09:11.000+08:00,2023-09-04T09:09:11.000+08:00,,04/09/2023,,,Deposit
54458040,1760,+,200449,343439,#259745 Deposit Saldo Rp 200.449 Melalui Bank BRI By Sistem,2023-09-04T09:09:11.000+08:00,2023-09-04T09:09:11.000+08:00,,04/09/2023,,,Deposit
54458027,1964,+,300878,528903,#259747 Deposit Saldo Rp 300.878 Melalui Bank BCA By Sistem,2023-09-04T09:06:53.000+08:00,2023-09-04T09:06:53.000+08:00,,04/09/2023,,,Deposit
54457939,799,+,500814,802341,#259743 Deposit Saldo Rp 500.814 Melalui Bank BRI By Sistem,2023-09-04T08:54:00.000+08:00,2023-09-04T08:54:00.000+08:00,,04/09/2023,,,Deposit
54457931,3270,+,500244,666282,#259742 Deposit Saldo Rp 500.244 Melalui Bank BCA By Sistem,2023-09-04T08:52:55.000+08:00,2023-09-04T08:52:55.000+08:00,,04/09/2023,,,Deposit
54457903,18957,+,400745,671070,#259741 Deposit Saldo Rp 400.745 Melalui Bank BCA By Sistem,2023-09-04T08:49:23.000+08:00,2023-09-04T08:49:23.000+08:00,,04/09/2023,,,Deposit
54457901,954,+,500192,659003,#259740 Deposit Saldo Rp 500.192 Melalui Bank BRI By Sistem,2023-09-04T08:48:55.000+08:00,2023-09-04T08:48:55.000+08:00,,04/09/2023,,,Deposit
54457858,4366,+,250527,1114385,#259738 Deposit Saldo Rp 250.527 Melalui Bank BCA By Sistem,2023-09-04T08:42:21.000+08:00,2023-09-04T08:42:21.000+08:00,,04/09/2023,,,Deposit
54457838,4584,+,500911,700827,#259739 Deposit Saldo Rp 500.911 Melalui Bank BCA By Sistem,2023-09-04T08:38:55.000+08:00,2023-09-04T08:38:55.000+08:00,,04/09/2023,,,Deposit
54457837,24585,+,300985,2176614,#259737 Deposit Saldo Rp 300.985 Melalui Bank BCA By Sistem,2023-09-04T08:38:55.000+08:00,2023-09-04T08:38:55.000+08:00,,04/09/2023,,,Deposit
54457814,25102,+,199507,401047,#259736 Deposit Saldo Rp 199.507 Melalui Bank BNI By Sistem,2023-09-04T08:34:55.000+08:00,2023-09-04T08:34:55.000+08:00,,04/09/2023,,,Deposit
54457802,20148,+,250815,326117,#259735 Deposit Saldo Rp 250.815 Melalui Bank Mandiri By Sistem,2023-09-04T08:33:35.000+08:00,2023-09-04T08:33:35.000+08:00,,04/09/2023,,,Deposit
54457767,760,+,1000238,1438134,#259734 Deposit Saldo Rp 1.000.238 Melalui Bank BRI By Sistem,2023-09-04T08:28:45.000+08:00,2023-09-04T08:28:45.000+08:00,,04/09/2023,,,Deposit
54457733,3287,+,625600,1907241,#259732 Deposit Saldo Rp 625.600 Melalui Bank BRI By Sistem,2023-09-04T08:23:47.000+08:00,2023-09-04T08:23:47.000+08:00,,04/09/2023,,,Deposit
54457719,28817,+,144,144,Return Unique Code dari Invoice INV#38711,2023-09-04T08:21:06.000+08:00,2023-09-04T08:21:06.000+08:00,,04/09/2023,,,Refund
54457703,3287,+,400468,1281641,#259731 Deposit Saldo Rp 400.468 Melalui Bank BRI By Sistem,2023-09-04T08:18:45.000+08:00,2023-09-04T08:18:45.000+08:00,,04/09/2023,,,Deposit
54457702,20890,+,1000610,2245998,#259729 Deposit Saldo Rp 1.000.610 Melalui Bank BRI By Sistem,2023-09-04T08:18:42.000+08:00,2023-09-04T08:18:42.000+08:00,,04/09/2023,,,Deposit
54457696,4927,+,1000367,1032151,#259730 Deposit Saldo Rp 1.000.367 Melalui Bank BCA By Sistem,2023-09-04T08:17:53.000+08:00,2023-09-04T08:17:53.000+08:00,,04/09/2023,,,Deposit
54457653,22666,+,1070195,3389128,#259728 Deposit Saldo Rp 1.070.195 Melalui Bank BRI By Sistem,2023-09-04T08:08:31.000+08:00,2023-09-04T08:08:31.000+08:00,,04/09/2023,,,Deposit
54457628,22666,+,1430816,2318933,#259727 Deposit Saldo Rp 1.430.816 Melalui Bank BNI By Sistem,2023-09-04T08:04:18.000+08:00,2023-09-04T08:04:18.000+08:00,,04/09/2023,,,Deposit
54457567,20733,+,400395,1079578,#259723 Deposit Saldo Rp 400.395 Melalui Bank BRI By Sistem,2023-09-04T07:56:25.000+08:00,2023-09-04T07:56:25.000+08:00,,04/09/2023,,,Deposit
54457566,1899,+,10000691,14123121,#259724 Deposit Saldo Rp 10.000.691 Melalui Bank BRI By Sistem,2023-09-04T07:56:24.000+08:00,2023-09-04T07:56:24.000+08:00,,04/09/2023,,,Deposit
54457564,25101,+,1000488,1473789,#259722 Deposit Saldo Rp 1.000.488 Melalui Bank BRI By Sistem,2023-09-04T07:56:20.000+08:00,2023-09-04T07:56:20.000+08:00,,04/09/2023,,,Deposit
54457542,5402,+,140872,202322,#259726 Deposit Saldo Rp 140.872 Melalui Bank BCA By Sistem,2023-09-04T07:53:37.000+08:00,2023-09-04T07:53:37.000+08:00,,04/09/2023,,,Deposit
54457537,118,+,990542,3352979,#259720 Deposit Saldo Rp 990.542 Melalui Bank Mandiri By Sistem,2023-09-04T07:53:15.000+08:00,2023-09-04T07:53:15.000+08:00,,04/09/2023,,,Deposit
54457516,21404,+,250489,635576,#259721 Deposit Saldo Rp 250.489 Melalui Bank BCA By Sistem,2023-09-04T07:50:06.000+08:00,2023-09-04T07:50:06.000+08:00,,04/09/2023,,,Deposit
54457489,6,+,500616,543644,#259717 Deposit Saldo Rp 500.616 Melalui Bank BNI By Sistem,2023-09-04T07:45:52.000+08:00,2023-09-04T07:45:52.000+08:00,,04/09/2023,,,Deposit
54457473,118,+,200951,2587387,#259718 Deposit Saldo Rp 200.951 Melalui Bank BCA By Sistem,2023-09-04T07:43:08.000+08:00,2023-09-04T07:43:08.000+08:00,,04/09/2023,,,Deposit
54457472,4347,+,100182,101016,#259716 Deposit Saldo Rp 100.182 Melalui Bank BCA By Sistem,2023-09-04T07:43:08.000+08:00,2023-09-04T07:43:08.000+08:00,,04/09/2023,,,Deposit
54457470,6679,+,200567,264204,#259713 Deposit Saldo Rp 200.567 Melalui Bank Mandiri By Sistem,2023-09-04T07:42:58.000+08:00,2023-09-04T07:42:58.000+08:00,,04/09/2023,,,Deposit
54457469,5148,+,990874,1229317,#259710 Deposit Saldo Rp 990.874 Melalui Bank Mandiri By Sistem,2023-09-04T07:42:57.000+08:00,2023-09-04T07:42:57.000+08:00,,04/09/2023,,,Deposit
54457468,5595,+,130202,141912,#259704 Deposit Saldo Rp 130.202 Melalui Bank Mandiri By Sistem,2023-09-04T07:42:57.000+08:00,2023-09-04T07:42:57.000+08:00,,04/09/2023,,,Deposit
54457457,20900,+,500795,1274055,#259715 Deposit Saldo Rp 500.795 Melalui Bank BRI By Sistem,2023-09-04T07:41:14.000+08:00,2023-09-04T07:41:14.000+08:00,,04/09/2023,,,Deposit
54457433,21555,+,300225,416660,#259714 Deposit Saldo Rp 300.225 Melalui Bank BRI By Sistem,2023-09-04T07:36:12.000+08:00,2023-09-04T07:36:12.000+08:00,,04/09/2023,,,Deposit
54457409,21925,+,100733,101442,#259711 Deposit Saldo Rp 100.733 Melalui Bank BCA By Sistem,2023-09-04T07:32:46.000+08:00,2023-09-04T07:32:46.000+08:00,,04/09/2023,,,Deposit
54457408,3,+,300596,1069783,#259705 Deposit Saldo Rp 300.596 Melalui Bank BCA By Sistem,2023-09-04T07:32:46.000+08:00,2023-09-04T07:32:46.000+08:00,,04/09/2023,,,Deposit
